# C1    C2   C3     C4      T
3.00 0.00 0.00 0.00 1023.00
4.00 0.00 0.00 0.00 1023.00
3.00 0.00 0.00 0.00 1023.00
3.00 0.00 0.00 0.00 1023.00
5.00 0.00 0.00 0.00 1023.00
7.00 0.00 0.00 0.00 1023.00
3.00 0.00 0.00 0.00 1023.00
4.00 0.00 0.00 0.00 1023.00
3.00 0.00 0.00 0.00 1023.00
3.00 0.00 0.00 0.00 1023.00
4.00 0.00 0.00 0.00 1023.00
3.00 0.00 0.00 0.00 1023.00
4.00 0.00 0.00 0.00 1023.00
6.00 0.00 0.00 0.00 1023.00
6.00 0.00 0.00 0.00 1023.00
5.00 0.00 0.00 0.00 1023.00
5.00 0.00 0.00 0.00 1023.00
4.00 0.00 0.00 0.00 1023.00
4.00 0.00 0.00 0.00 1023.00
4.00 0.00 0.00 0.00 1023.00
3.00 0.00 0.00 0.00 1023.00
4.00 0.00 0.00 0.00 1023.00
6.00 0.00 0.00 0.00 1023.00
4.00 0.00 0.00 0.00 1023.00
4.00 0.00 0.00 0.00 1023.00
4.00 0.00 0.00 0.00 1023.00
3.00 0.00 0.00 0.00 1023.00
2.00 0.00 0.00 0.00 1023.00
